row#,Name,FIPS,Source,ToxPi Score,Baseline.Health,Baseline.SocialEconomic,Baseline.Infrastructure,Baseline.Environment,ClimateChange.Health,ClimateChange.SocialEconomic,ClimateChange.ExtremeEvents
443,"AL, Jefferson, 01073005701",1073005701,"+33.4628029,-086.8901343",0.637130918,0.833061567,0.609102498,0.820892327,0.54694663,0.578086602,0.57954775,0.492279053
444,"AL, Jefferson, 01073005702",1073005702,"+33.4698690,-086.8742909",0.661018671,0.863089221,0.72807472,0.792700689,0.57363132,0.590755674,0.587842026,0.491037044
445,"AL, Jefferson, 01073005800",1073005800,"+33.4775177,-086.8149403",0.569892814,0.541659483,0.572676989,0.636843012,0.617566321,0.643884303,0.555071609,0.421547981
446,"AL, Jefferson, 01073005903",1073005903,"+33.5967130,-086.6763136",0.627162014,0.714999519,0.599558675,0.836626197,0.479742855,0.656697135,0.60002637,0.502483345
447,"AL, Jefferson, 01073005905",1073005905,"+33.6045342,-086.7006215",0.64100162,0.783618564,0.733551989,0.782790222,0.459728978,0.642662365,0.598664847,0.485994375
448,"AL, Jefferson, 01073005907",1073005907,"+33.6146111,-086.6690118",0.538854322,0.637130155,0.363922545,0.730935889,0.391425562,0.638719165,0.519302031,0.490544906
449,"AL, Jefferson, 01073005908",1073005908,"+33.6222102,-086.6790265",0.629776387,0.768019235,0.578874255,0.801997653,0.491868441,0.684581959,0.592965762,0.490127405
450,"AL, Jefferson, 01073005909",1073005909,"+33.6119280,-086.7208090",0.584189703,0.668786793,0.537195671,0.768337233,0.445957286,0.682338267,0.484608342,0.502104328
451,"AL, Jefferson, 01073005910",1073005910,"+33.6294784,-086.7180087",0.585060542,0.65436351,0.529426753,0.730653071,0.474859079,0.684805346,0.521048481,0.500267556
452,"AL, Jefferson, 01073010001",1073010001,"+33.4525316,-087.0036566",0.604944425,0.767098468,0.635187744,0.67944257,0.457271409,0.603019057,0.573100575,0.519491152
453,"AL, Jefferson, 01073010002",1073010002,"+33.4253510,-086.9912660",0.584293554,0.681648691,0.499142077,0.70569797,0.490437048,0.592514062,0.607338609,0.513276422
454,"AL, Jefferson, 01073010100",1073010100,"+33.4167763,-086.9517238",0.643376468,0.850123493,0.629342431,0.835711752,0.560191519,0.572415687,0.569141139,0.486709258
455,"AL, Jefferson, 01073010200",1073010200,"+33.4009536,-086.9632652",0.631845869,0.831263229,0.656043323,0.70517452,0.606536902,0.600028344,0.538247747,0.48562702
456,"AL, Jefferson, 01073010301",1073010301,"+33.3914623,-086.9487605",0.63566257,0.850130316,0.705038288,0.775557831,0.526891678,0.590819828,0.506580422,0.494619626
457,"AL, Jefferson, 01073010302",1073010302,"+33.4095979,-086.9378733",0.646801217,0.863974172,0.679928089,0.830394949,0.482876728,0.595291892,0.578315442,0.496827251
458,"AL, Jefferson, 01073010401",1073010401,"+33.3813793,-086.9602115",0.642915841,0.875892703,0.724919362,0.803673513,0.489296367,0.601627698,0.510607866,0.494393382
459,"AL, Jefferson, 01073010402",1073010402,"+33.3849089,-086.9783140",0.583769943,0.756051705,0.536612407,0.705824229,0.521646712,0.587202615,0.490219016,0.488832917
460,"AL, Jefferson, 01073010500",1073010500,"+33.4295731,-086.9179464",0.636843643,0.874738215,0.726541918,0.826588915,0.495053928,0.532105687,0.504706117,0.498170719
461,"AL, Jefferson, 01073010602",1073010602,"+33.4816859,-086.9143449",0.671851954,0.802027926,0.761890148,0.848814805,0.618791453,0.605365535,0.597350929,0.468722881
462,"AL, Jefferson, 01073010603",1073010603,"+33.4663828,-086.9227946",0.591998896,0.781803317,0.610671238,0.653349011,0.597890219,0.591679856,0.506961268,0.401637366
463,"AL, Jefferson, 01073010701",1073010701,"+33.4777026,-086.8080481",0.49982258,0.48918779,0.381574313,0.535278386,0.558791602,0.639704847,0.476428319,0.417792802
464,"AL, Jefferson, 01073010702",1073010702,"+33.4767093,-086.7949468",0.48657056,0.415098056,0.333309094,0.470789092,0.530146097,0.628671107,0.552850462,0.47513001
465,"AL, Jefferson, 01073010703",1073010703,"+33.4759660,-086.7786575",0.459219492,0.402408784,0.218702762,0.434445761,0.592592039,0.626193707,0.47085709,0.469336304
466,"AL, Jefferson, 01073010704",1073010704,"+33.4612983,-086.8006023",0.541145018,0.453952111,0.47098751,0.56355152,0.572232852,0.621565068,0.607934361,0.497791703
467,"AL, Jefferson, 01073010705",1073010705,"+33.4656768,-086.8124552",0.495464437,0.403538661,0.323076517,0.487934024,0.57701948,0.635219938,0.555259311,0.486203125
468,"AL, Jefferson, 01073010706",1073010706,"+33.4502637,-086.8337369",0.554265793,0.485624443,0.379191984,0.676702554,0.631254439,0.608846668,0.607036653,0.491203812
469,"AL, Jefferson, 01073010801",1073010801,"+33.4947146,-086.7636042",0.490279014,0.401069943,0.396489563,0.448573426,0.466940699,0.657377225,0.558700525,0.502801719
470,"AL, Jefferson, 01073010802",1073010802,"+33.4869177,-086.7636484",0.482472357,0.437647025,0.278000841,0.462810774,0.507756944,0.652050369,0.528338957,0.510701591
471,"AL, Jefferson, 01073010803",1073010803,"+33.5124499,-086.7174833",0.539910007,0.524514587,0.469710475,0.629882814,0.403923751,0.641976815,0.597911316,0.511450294
472,"AL, Jefferson, 01073010804",1073010804,"+33.4758107,-086.7445029",0.478069209,0.47140808,0.290227606,0.504521846,0.447520201,0.61940033,0.502456407,0.510949992
473,"AL, Jefferson, 01073010805",1073010805,"+33.5026862,-086.6977468",0.507663441,0.455547376,0.298085527,0.585651355,0.432930721,0.647868301,0.615816508,0.517744302
474,"AL, Jefferson, 01073010900",1073010900,"+33.5796110,-086.7705022",0.667492926,0.824125911,0.686749115,0.82602808,0.683538235,0.620907361,0.545861942,0.48523984
475,"AL, Jefferson, 01073011001",1073011001,"+33.5380787,-086.5504293",0.546429928,0.580925033,0.435231486,0.602553827,0.462284777,0.676428425,0.555451094,0.512134856
476,"AL, Jefferson, 01073011002",1073011002,"+33.5566420,-086.5621189",0.605633076,0.802374521,0.625986536,0.572202941,0.554689701,0.682379298,0.490969827,0.510828707
477,"AL, Jefferson, 01073011104",1073011104,"+33.6373216,-086.6374915",0.574485901,0.58144671,0.470507637,0.685940699,0.480832705,0.674523678,0.620782464,0.507367411
478,"AL, Jefferson, 01073011107",1073011107,"+33.6062979,-086.5848428",0.554631878,0.523748319,0.407938651,0.647442347,0.446613345,0.672996036,0.659906205,0.523778246
479,"AL, Jefferson, 01073011108",1073011108,"+33.6167207,-086.6269360",0.534344871,0.535322089,0.305093456,0.594290333,0.529303916,0.6676538,0.608322007,0.500428492
480,"AL, Jefferson, 01073011109",1073011109,"+33.6480151,-086.5814435",0.528753933,0.58001097,0.269535951,0.575243557,0.488142154,0.661918687,0.615646487,0.510779726
481,"AL, Jefferson, 01073011110",1073011110,"+33.7258147,-086.5900686",0.504047488,0.593356714,0.274947887,0.639690015,0.285697314,0.660475944,0.552777013,0.521387526
482,"AL, Jefferson, 01073011111",1073011111,"+33.6820067,-086.5682905",0.563716516,0.581045378,0.415886965,0.676656124,0.434011423,0.680556524,0.63739414,0.520465058
483,"AL, Jefferson, 01073011205",1073011205,"+33.6894650,-086.6649581",0.548826929,0.641214161,0.377278554,0.611441794,0.449227,0.673958671,0.580948718,0.507719605
484,"AL, Jefferson, 01073011206",1073011206,"+33.7408881,-086.6500037",0.530209263,0.593352783,0.304096182,0.652911286,0.396526884,0.672415828,0.569987161,0.522174714
485,"AL, Jefferson, 01073011207",1073011207,"+33.6632243,-086.6739866",0.582234898,0.65347201,0.531111849,0.691754092,0.471773851,0.647339613,0.575963719,0.504229154
486,"AL, Jefferson, 01073011208",1073011208,"+33.6691522,-086.6511913",0.534127953,0.599170918,0.311089253,0.693603546,0.404509504,0.659269366,0.568376728,0.502876356
487,"AL, Jefferson, 01073011209",1073011209,"+33.6552379,-086.6996956",0.627752552,0.766183993,0.621809819,0.840822314,0.520006816,0.690386339,0.53119802,0.423860566
488,"AL, Jefferson, 01073011210",1073011210,"+33.6689296,-086.7041528",0.631050022,0.76981914,0.607659563,0.748773711,0.571279734,0.638377052,0.577094015,0.50434694
489,"AL, Jefferson, 01073011301",1073011301,"+33.7654904,-086.7187314",0.591480059,0.761246251,0.498483923,0.759376334,0.375372344,0.629756394,0.592895034,0.523230129
490,"AL, Jefferson, 01073011302",1073011302,"+33.7827665,-086.7861825",0.542011519,0.600200134,0.349113724,0.790234553,0.298270711,0.601815079,0.632426824,0.522019609
491,"AL, Jefferson, 01073011400",1073011400,"+33.8253690,-086.8815148",0.569333908,0.760519361,0.472489645,0.653079997,0.348124009,0.594447807,0.630073741,0.526602794
492,"AL, Jefferson, 01073011500",1073011500,"+33.7270280,-086.9970495",0.569752791,0.683856324,0.430581125,0.716955429,0.431200975,0.574412955,0.627124906,0.524137822
493,"AL, Jefferson, 01073011600",1073011600,"+33.6829200,-086.9142525",0.554930895,0.691018607,0.461590132,0.668825729,0.40096825,0.555035669,0.57888671,0.528191165
494,"AL, Jefferson, 01073011703",1073011703,"+33.6478630,-086.8373942",0.551966851,0.555206307,0.456788902,0.653548465,0.47897964,0.590437184,0.613535514,0.515271948
495,"AL, Jefferson, 01073011704",1073011704,"+33.7226103,-086.8484712",0.534991412,0.601900897,0.318363821,0.636848064,0.44548736,0.621443832,0.5967783,0.524117611
496,"AL, Jefferson, 01073011705",1073011705,"+33.6758366,-086.7966586",0.564127738,0.622830204,0.481554434,0.691014616,0.441144939,0.583172011,0.610817907,0.518360058
497,"AL, Jefferson, 01073011706",1073011706,"+33.6982923,-086.7506141",0.578903213,0.741939339,0.546211335,0.629152745,0.423581268,0.631989784,0.555389887,0.524058135
498,"AL, Jefferson, 01073011802",1073011802,"+33.6423842,-086.6690445",0.624839997,0.692429118,0.680885059,0.78612046,0.433184966,0.668180132,0.616677491,0.496402753
499,"AL, Jefferson, 01073011803",1073011803,"+33.6290943,-086.6950595",0.614777598,0.736701055,0.596904338,0.794699188,0.476906651,0.685513843,0.523260107,0.489458003
500,"AL, Jefferson, 01073011804",1073011804,"+33.6453496,-086.6958458",0.604147373,0.711608594,0.59086412,0.823338705,0.472066034,0.686710163,0.528582426,0.415861567
501,"AL, Jefferson, 01073011901",1073011901,"+33.6254777,-086.7632840",0.67634912,0.869536248,0.783856952,0.775625223,0.633805179,0.619780358,0.535954512,0.515885371
502,"AL, Jefferson, 01073011904",1073011904,"+33.5937939,-086.7430966",0.616058968,0.785968503,0.593007542,0.671346372,0.573197386,0.669553577,0.512396481,0.506942912
503,"AL, Jefferson, 01073012001",1073012001,"+33.5983145,-086.8788573",0.614069276,0.720278841,0.564729214,0.710433105,0.585677806,0.597150497,0.599236115,0.520979354
504,"AL, Jefferson, 01073012002",1073012002,"+33.5973121,-086.8238490",0.598985574,0.620456428,0.511906297,0.691798649,0.628383678,0.599368528,0.624922802,0.516062634
505,"AL, Jefferson, 01073012103",1073012103,"+33.6189342,-086.9449596",0.572550785,0.710224042,0.543753156,0.651640493,0.473386414,0.560824791,0.551524303,0.516502294
506,"AL, Jefferson, 01073012104",1073012104,"+33.6350049,-086.9946308",0.602706492,0.745458689,0.638507867,0.626313954,0.56233314,0.598185008,0.526172216,0.521974568
507,"AL, Jefferson, 01073012200",1073012200,"+33.5798179,-087.1459195",0.578492287,0.692599071,0.554624545,0.741959995,0.336132347,0.602585284,0.584243034,0.537301734
508,"AL, Jefferson, 01073012302",1073012302,"+33.5453628,-087.0804358",0.583279663,0.726743909,0.495038542,0.70764688,0.402766757,0.594057092,0.615744419,0.540960042
509,"AL, Jefferson, 01073012304",1073012304,"+33.5046137,-086.9613023",0.552758462,0.620269369,0.464227232,0.699253978,0.460741111,0.582078435,0.530477134,0.512261973
510,"AL, Jefferson, 01073012305",1073012305,"+33.4820288,-086.9862508",0.536294814,0.578288014,0.420337582,0.706193943,0.374325579,0.551164469,0.602666448,0.521087661
511,"AL, Jefferson, 01073012401",1073012401,"+33.5645624,-086.8852215",0.597617795,0.695715475,0.588975389,0.728618426,0.515680782,0.580302082,0.5797953,0.49423711
512,"AL, Jefferson, 01073012402",1073012402,"+33.5607903,-086.9132589",0.603453702,0.712713218,0.503933091,0.762343049,0.555451858,0.595743593,0.57955183,0.514439277
513,"AL, Jefferson, 01073012403",1073012403,"+33.5764455,-086.9673879",0.605132739,0.746445229,0.626346635,0.717945284,0.457047197,0.600439177,0.565112335,0.522593317
514,"AL, Jefferson, 01073012500",1073012500,"+33.5365207,-086.9526821",0.654507264,0.842009378,0.656997147,0.8513968,0.517238295,0.609100852,0.580569233,0.524239144
515,"AL, Jefferson, 01073012602",1073012602,"+33.5657458,-086.6703475",0.637481957,0.763370549,0.626448257,0.709587499,0.574629017,0.677737625,0.600982565,0.509618186
516,"AL, Jefferson, 01073012701",1073012701,"+33.5443470,-086.6457699",0.610948634,0.752592443,0.624402966,0.647437662,0.526819119,0.594223992,0.61258612,0.518578138
517,"AL, Jefferson, 01073012703",1073012703,"+33.4675938,-086.6907903",0.494989709,0.443510049,0.277200779,0.637205842,0.381874452,0.631591931,0.569618557,0.523926354
518,"AL, Jefferson, 01073012704",1073012704,"+33.5064182,-086.6100464",0.511307346,0.56191543,0.265103344,0.538846406,0.472150746,0.638148492,0.573776576,0.529210428
519,"AL, Jefferson, 01073012802",1073012802,"+33.4582894,-086.7384274",0.47523297,0.481792228,0.283917108,0.477735852,0.461449876,0.622804388,0.499012473,0.499918861
520,"AL, Jefferson, 01073012803",1073012803,"+33.4584728,-086.7173188",0.477019303,0.402985438,0.244649269,0.597618721,0.448898888,0.610825754,0.524515537,0.50964151
521,"AL, Jefferson, 01073012905",1073012905,"+33.4537465,-086.7743483",0.498762945,0.47218889,0.392603927,0.483620925,0.497103883,0.609227182,0.525065043,0.511530762
522,"AL, Jefferson, 01073012906",1073012906,"+33.4205046,-086.7859249",0.5118631,0.453414112,0.350890151,0.600682929,0.456859118,0.62578794,0.584119259,0.511288192
523,"AL, Jefferson, 01073012907",1073012907,"+33.4019607,-086.7692330",0.529162109,0.494148268,0.392757744,0.640526555,0.503140697,0.59636482,0.568274715,0.508921962
524,"AL, Jefferson, 01073012908",1073012908,"+33.3987654,-086.7986112",0.548843521,0.576283862,0.574229644,0.609084404,0.553569124,0.590519301,0.523075124,0.415143184
525,"AL, Jefferson, 01073012910",1073012910,"+33.4278622,-086.7318775",0.464540834,0.423213375,0.179494388,0.48741352,0.515087461,0.618548007,0.520445928,0.507583159
526,"AL, Jefferson, 01073012911",1073012911,"+33.4357185,-086.7563181",0.477541377,0.460198,0.196163802,0.524035282,0.459190742,0.649837366,0.53743709,0.515927355
527,"AL, Jefferson, 01073012912",1073012912,"+33.3851901,-086.7938389",0.530006909,0.474642001,0.464743336,0.667934997,0.495188557,0.592739919,0.52919586,0.485603696
528,"AL, Jefferson, 01073012913",1073012913,"+33.3733830,-086.7897271",0.564216787,0.584862136,0.603191907,0.605589586,0.503532619,0.581639501,0.568059809,0.502641949
529,"AL, Jefferson, 01073012914",1073012914,"+33.4537077,-086.7963580",0.510221304,0.489560764,0.345778564,0.642285659,0.52117347,0.515956128,0.551979957,0.504814589
530,"AL, Jefferson, 01073012915",1073012915,"+33.4302506,-086.7979106",0.511535036,0.439944938,0.396989762,0.546574156,0.469379838,0.638231255,0.590922797,0.498702509
531,"AL, Jefferson, 01073013002",1073013002,"+33.4660419,-086.8567292",0.650502284,0.856788087,0.649490474,0.955962761,0.566336054,0.603653223,0.499843533,0.421441857
532,"AL, Jefferson, 01073013100",1073013100,"+33.4480924,-086.8892598",0.668141023,0.824976012,0.758536113,0.929297805,0.479002396,0.590124146,0.595422217,0.499628476
533,"AL, Jefferson, 01073013200",1073013200,"+33.4572927,-086.9094979",0.61462631,0.778915207,0.63807359,0.700136181,0.517747333,0.589400193,0.573758894,0.504352771
534,"AL, Jefferson, 01073013300",1073013300,"+33.4367241,-086.9290635",0.664786263,0.873885272,0.767232885,0.788926709,0.524964831,0.594919648,0.600550033,0.503024464
535,"AL, Jefferson, 01073013400",1073013400,"+33.4589571,-086.9369870",0.621220983,0.725906367,0.598360184,0.780300858,0.598009523,0.575660604,0.569298918,0.501010428
536,"AL, Jefferson, 01073013601",1073013601,"+33.4412981,-086.9424457",0.652528095,0.850906745,0.669017697,0.839328481,0.544662001,0.59409815,0.583810502,0.485873089
537,"AL, Jefferson, 01073013801",1073013801,"+33.4250473,-086.9664866",0.654070996,0.858147467,0.669153606,0.707470804,0.647982035,0.601039822,0.592584916,0.502118323
538,"AL, Jefferson, 01073013901",1073013901,"+33.4753830,-086.9481356",0.625788067,0.744233186,0.700820809,0.727362627,0.572328208,0.601658486,0.532819335,0.501293816
539,"AL, Jefferson, 01073013902",1073013902,"+33.4437259,-086.9757496",0.595585536,0.73818564,0.587930959,0.623547771,0.562454315,0.598795989,0.561029125,0.497154955
540,"AL, Jefferson, 01073014001",1073014001,"+33.4697595,-087.0602725",0.547591627,0.69297953,0.396044492,0.712464635,0.339256951,0.570985723,0.583576554,0.537833504
541,"AL, Jefferson, 01073014002",1073014002,"+33.4122958,-087.0378230",0.559349212,0.699752023,0.460042913,0.673770438,0.375054657,0.590693926,0.579437577,0.536692947
542,"AL, Jefferson, 01073014102",1073014102,"+33.3897822,-087.1810150",0.570710237,0.697837366,0.396165644,0.719640804,0.412833256,0.594896531,0.621975328,0.55162273
543,"AL, Jefferson, 01073014104",1073014104,"+33.3454008,-087.0352813",0.623293563,0.713832315,0.660573047,0.719088905,0.563298751,0.578456353,0.588923356,0.538882217
544,"AL, Jefferson, 01073014105",1073014105,"+33.3542267,-086.9951158",0.619773449,0.716956728,0.605240933,0.785003426,0.545510125,0.598426393,0.563882748,0.523393789
545,"AL, Jefferson, 01073014203",1073014203,"+33.2881552,-087.0013470",0.537733403,0.537642469,0.343838898,0.707185943,0.400159595,0.605401549,0.630303608,0.539601757
546,"AL, Jefferson, 01073014204",1073014204,"+33.3345947,-086.9133104",0.52059855,0.458479138,0.327299861,0.661440491,0.47386415,0.609114072,0.583309962,0.530682179
547,"AL, Jefferson, 01073014301",1073014301,"+33.3514719,-086.9603768",0.603773306,0.78350902,0.552321038,0.79022636,0.476687485,0.598028381,0.500533136,0.525107719
548,"AL, Jefferson, 01073014302",1073014302,"+33.4074612,-086.8945183",0.55924014,0.467929176,0.446859592,0.752599161,0.493096147,0.608805699,0.615745779,0.529645422
549,"AL, Jefferson, 01073014404",1073014404,"+33.4323008,-086.8214328",0.537885604,0.421987844,0.386185126,0.635322816,0.574799319,0.640051342,0.603511109,0.503341672
550,"AL, Jefferson, 01073014405",1073014405,"+33.4216750,-086.8273795",0.550229601,0.50194655,0.453380328,0.675341713,0.527678468,0.631800322,0.561445335,0.500014489
